t,phi_mean,phi_var,phi_max,phi_min,saturation_frac,plastic_frac,crystallized_frac,config_flux_mean,rotation_mean,torsion_rms,coherence_C,exchange_X,dCdX,local_coherence_mean,drive_S,drive_D,drive_F,drive_TH,drive_B,drive_E,drive_IBT,drive_ZBT
244,0.5333312386419117,0.0032185418122436375,0.6982714278771247,0.23282055845717664,0.0,0.303955078125,0.0,0.009858022132801318,0.01050069344502513,0.11538997539056567,0.05031770580497256,558.1054070035913,5.4642230675103615e-05,0.8663031011645796,0.12608602884675654,0.14935029799619176,0.0040868810621918494,0.00010136568928410582,0.0,0.02316860187279774,0.007837762572276646,0.00692833397386898
245,0.5343108655490527,0.0031967196686247517,0.6932875238810114,0.23448657530516054,0.0,0.302001953125,0.0,0.009860091868980013,0.010503271409808439,0.1153043822643461,0.05045333526356279,561.1161541679875,4.5048438538489295e-05,0.8663893035798116,0.12633749608576073,0.1493327468197353,0.004093502162377637,0.00010026144160463682,0.0,0.02307248950598243,0.00783517972742291,0.006927553893067863
246,0.5352601846246368,0.003254311625584598,0.7128184201455562,0.218123830462071,0.0,0.3037109375,0.0,0.009864542519051372,0.010495452642013159,0.11540141135785624,0.05055809461509654,563.1746957915108,5.089008176305348e-05,0.8664535256893442,0.12611269275996212,0.1496070423537348,0.004102410178899701,0.00010102293030388393,0.0,0.023167394131998094,0.007849283828069225,0.006915589993694641
247,0.5353342884331322,0.003213219972665777,0.705880455525598,0.2282309276643926,0.0,0.305419921875,0.0,0.009870211966633477,0.010486605214577454,0.11545252507834686,0.05085215040820488,559.7953987706576,-8.701685329633905e-05,0.8665565725457531,0.1258808257665952,0.14987285169489828,0.004144795527220619,0.0001059591292977102,0.0,0.023342900381148918,0.007865880392466737,0.0069057077052674005
248,0.5360014588685313,0.0031774404100092662,0.7106550478399272,0.24242932904563907,0.0,0.30517578125,0.0,0.009872382006356439,0.010476080854889047,0.1153247723217448,0.05115699340480326,560.1989293242908,0.0007554396906348043,0.8666241829657813,0.12592450615744655,0.14989360076127703,0.004131968824002529,0.00010561685979958922,0.0,0.023330444003470514,0.007865984753220343,0.006903541465201649
249,0.5369225849192211,0.003255654913204565,0.7184096124256053,0.2536067050683347,0.0,0.30419921875,0.0,0.009870118410207521,0.010462474063191434,0.11560050718045092,0.051283791679072745,560.8579096524187,0.00019241587169940524,0.8667157811153245,0.12602513768802026,0.15008040848318877,0.004124783169071009,0.00010722541332029332,0.0,0.02330169726352349,0.007875537597117973,0.006894183590496197
250,0.5371938447064931,0.0032037487429867053,0.7239631332808705,0.25230427175011017,0.0,0.310546875,0.0,0.0098735179081017,0.010458346178876882,0.11567558894748042,0.051598466820098964,558.5720352416951,-0.00013766073041895707,0.8667172104516799,0.12527283808547524,0.15033832377738188,0.0041851584683892705,0.00011417082460654856,0.0,0.023672338796614338,0.007892562846111645,0.006884703041029243
251,0.5370965246989794,0.00324282456185646,0.7245854103180489,0.23759919011968406,0.0,0.312255859375,0.0,0.009873775170291286,0.010452454155951994,0.11586594207126498,0.0515998870858506,559.8761369333522,1.0890759215511799e-06,0.8667369313471414,0.12510321438352312,0.1504142765178181,0.004179007313439127,0.0001133540231190751,0.0,0.023767392818804862,0.007895451159784938,0.006880085701655517
252,0.5364382662950951,0.0033277044227638672,0.7468482839745147,0.2430871060886626,0.0,0.314453125,0.0,0.009870683254627992,0.01044320886725732,0.11597105723493804,0.051729319242649174,555.3021257072777,-2.829729758001793e-05,0.8668008410461842,0.12485781796385105,0.15038702691571426,0.004179317712947323,0.00011631660605496773,0.0,0.023870502413513114,0.007895583521696788,0.006881889562519441
253,0.5370334538269791,0.003318732658821921,0.7419095818027593,0.24563749532024945,0.0,0.316162109375,0.0,0.009869308707216131,0.01043893840761778,0.11588301000103603,0.0518616592264187,556.085849619594,0.00016886046436734856,0.8668715963307417,0.12465901077921232,0.15020271456262663,0.004178867959755753,0.00011778479541650898,0.0,0.023940828343406495,0.007888124482823942,0.006891283336653439
254,0.5369170754579442,0.003244731098763619,0.7373422790571668,0.24236406731762325,0.0,0.319580078125,0.0,0.009872050722354121,0.01043250009698167,0.11560015154523182,0.051865213239022094,552.0801518931933,-8.872393390968098e-07,0.8669958932188355,0.1242734089828626,0.15036936707155418,0.004188125059937223,0.00012016979290566008,0.0,0.02412408277303396,0.007897474643488552,0.006883854259490697
255,0.5373426622058339,0.0033014903047887023,0.7398884668395606,0.24642002205000701,0.0,0.32080078125,0.0,0.009866362504238953,0.010424488787668836,0.11616293531681493,0.05206999188490705,555.6171067113858,5.7896879211368616e-05,0.8670841570993704,0.12415001634373214,0.15033678112822438,0.004181795654648915,0.00011505398018110718,0.0,0.02410166729133066,0.007892900798233356,0.006883940903316858
256,0.537958847354762,0.0033056040227876517,0.7352649852958414,0.24714573803540146,0.0,0.320556640625,0.0,0.009866067133646655,0.010416629872914859,0.11640356345351285,0.05216987300078665,543.0195096069896,-7.928584717536186e-06,0.8671999191816971,0.1241576508767881,0.15045594541763352,0.004169318392153438,0.00011955175835332643,0.0,0.024183541295147798,0.007901724314045868,0.006879825557672915
257,0.5378048429743644,0.0033491563437032055,0.736333640287288,0.25486503918829484,0.0,0.322509765625,0.0,0.009861859243056107,0.01040114028086157,0.11695290548859258,0.052330418557421966,546.697103579733,4.365505214148289e-05,0.8672412052098258,0.12391407726889855,0.15062847725933337,0.004187588911795194,0.00012182467214785669,0.0,0.024287345986558167,0.007911429928976707,0.00687260715511709
258,0.5385081997678444,0.0033242775964261832,0.7378170925513173,0.24288861835218162,0.0,0.3212890625,0.0,0.009863149203075749,0.010388720425950397,0.11702003041967383,0.05255067002908108,549.2665092285129,8.5720785958304e-05,0.867273315526031,0.12402467783728836,0.15058535603282203,0.0041779370974821695,0.00012130713881687833,0.0,0.024233459417750743,0.007910044218856646,0.006875588453345571
259,0.5375307381296077,0.003251186993840814,0.7380316658006989,0.2514850538958329,0.0,0.32421875,0.0,0.00986529906139446,0.010381872173936678,0.11682101987410042,0.05264455212975649,542.9799557788538,-1.4933795032077548e-05,0.8673558944670828,0.12368341512951202,0.15078229593499642,0.004193430912021464,0.0001232158668987429,0.0,0.024381586867090174,0.007920516006300393,0.0068668709472459455
260,0.5370583385483725,0.0032409541772186416,0.7313231939401571,0.2507571713620294,0.0,0.327880859375,0.0,0.009864339440413369,0.010367913402180379,0.11716376732803484,0.05250324212733292,548.4043021862178,-2.605106529179727e-05,0.8673810259134784,0.12333279407986728,0.15050860667629018,0.004208891895951529,0.00011852211170164999,0.0,0.024406571105197956,0.007903176492649338,0.006876673642824648
261,0.5361493192190369,0.003205720185172875,0.7300498519205342,0.2524594899082217,0.0,0.3291015625,0.0,0.009861316521882596,0.010356887865000473,0.11768134867814144,0.05260142007025561,541.8270436211607,-1.4926879025902512e-05,0.8673208684325118,0.12321810344868914,0.15037633479354434,0.004216503159443267,0.00011675883474692014,0.0,0.024426788053656508,0.007895501317586987,0.006882011690940841
262,0.5367698328709622,0.0032294721679109657,0.7340365614610188,0.2542526976805975,0.0,0.330322265625,0.0,0.009857971996802143,0.010347356838638211,0.11767953926930909,0.05270137884527339,540.5528469975968,-7.844846954483718e-05,0.8672937766230437,0.1231177844420827,0.15012180938133032,0.00421483247758845,0.00011070330779247018,0.0,0.024409371716680676,0.007879766583740993,0.006892285805174236
263,0.536033192775752,0.0032501432366168342,0.7337689498991246,0.2512391074743097,0.0,0.333251953125,0.0,0.00984984226328217,0.010333671169134138,0.11762640542944906,0.0528943631076074,543.7370224750744,6.060729494936268e-05,0.8673068107854157,0.12278339006357067,0.15029555320386942,0.004225063373867375,0.00011556770193978028,0.0,0.024615461372137597,0.007890842617092584,0.006884967132926683
264,0.5369168025733642,0.0032659011511394394,0.7441377424866549,0.2519555536264159,0.0,0.32763671875,0.0,0.009849311102787014,0.01032119082128605,0.11735503811607784,0.05304680602881701,544.0160502435923,0.0005463360224658251,0.8673189584899778,0.12341905164096448,0.1500892939772106,0.004161739759355262,0.0001145721325163585,0.0,0.02433423953113052,0.007879970296009028,0.006894099272748092
265,0.5364074592764687,0.0032254019510087094,0.7494688254698882,0.2556785781603717,0.0,0.330078125,0.0,0.009848775773031958,0.010312756024764072,0.11724943663386543,0.052995030430160496,537.7821774878074,8.305527027074882e-06,0.8672420560109331,0.12313413526134058,0.15033670472054197,0.004196273316085191,0.00011835572098016744,0.0,0.024552684525880344,0.00789444871015095,0.006883675555513698
266,0.5367680707069309,0.003258825559056844,0.7365337829562488,0.24397566989766745,0.0,0.328125,0.0,0.009853915211167207,0.01030073150332298,0.11694006996858937,0.05300247937152795,538.230542923023,1.6613549534376725e-05,0.8671874178305718,0.12336643221888688,0.15019408859741126,0.004182632877075987,0.00011416294027596948,0.0,0.024380266565158803,0.007885124801211407,0.006888995483681216
267,0.5368401652172179,0.0032766191725630465,0.7409689486966489,0.2361907412017232,0.0,0.325927734375,0.0,0.009853750826277775,0.010286145483916936,0.11672328289811054,0.05304363825055285,538.8163177186012,7.026399793161481e-05,0.8671663835101392,0.1235878103684991,0.15029505979794067,0.004159822350452409,0.0001155796929601369,0.0,0.02432916472883255,0.007891608978874167,0.006885717156822326
268,0.5352568921841887,0.003279763210326671,0.7311726705177682,0.22166873943494958,0.0,0.323486328125,0.0,0.0098636239100004,0.010276659383221934,0.11631021901546688,0.05309517992531278,530.7636970647413,-6.400608817356629e-06,0.8671732335579857,0.12384556495742802,0.15031524626082102,0.004131665731392769,0.00011673150591137309,0.0,0.024213288419841533,0.007893619742555001,0.006885239846675827
269,0.5345715393658761,0.003305866424252426,0.7246673237810354,0.24728250200532956,0.0,0.322021484375,0.0,0.009862327446450065,0.010273030375742911,0.11627601191821733,0.0531496498537766,530.9865965603553,0.00024436990453377967,0.8671320759071061,0.12405695335694461,0.14987192981157282,0.004090108816222439,0.00011202436596914646,0.0,0.024058338057893088,0.007868855292316937,0.006904245794817518
270,0.5345117979658314,0.003298681080872703,0.7447183383047097,0.23062863001932307,0.0,0.322509765625,0.0,0.009866221525217803,0.010268150464927461,0.11630886261755122,0.05317392239497191,532.3911964327526,1.7280751388566415e-05,0.8670098929572206,0.12400359416494186,0.14968003102244531,0.0040840858222375535,0.0001119165158102664,0.0,0.024017531333196174,0.007859241723446174,0.006912549075488778
271,0.5344730781145269,0.0033118684119624172,0.7337916046215405,0.24800464236315128,0.0,0.317138671875,0.0,0.009866351259866322,0.010263413461075779,0.1159208830338161,0.053226288272334936,532.1257017112728,-0.00019723886437795598,0.8669230297515402,0.12460166416605264,0.1496633034304328,0.004047713305057226,0.00011278166044377462,0.0,0.0237547984246467,0.007858421085286171,0.006913048548142334
272,0.5354066534009788,0.0033685956172265783,0.7500593900924802,0.2493058551001825,0.0,0.313232421875,0.0,0.009862819130251096,0.010257138887755679,0.11589361112395481,0.053160204547548814,531.6961631030878,0.00015384816062368918,0.8669151429875612,0.12503750587162632,0.14965246187206757,0.0040482687831357375,0.00011261628557470883,0.0,0.023624817765468445,0.007858148552645543,0.006913632811280285
273,0.5344213208070436,0.0033352937372323425,0.7536791357486691,0.27360012716902427,0.0,0.313720703125,0.0,0.009864527396721657,0.010258543362402605,0.11533934103014357,0.05306137265145216,528.9669026526605,3.621196946637386e-05,0.8667442944436943,0.12494067556610387,0.1499138629522741,0.004074959982961154,0.0001173993349556403,0.0,0.023757855570107112,0.00787443501050563,0.00690365254594668
274,0.5347024308829054,0.0033406353107190857,0.748735639031581,0.2604224460783456,0.0,0.313232421875,0.0,0.009869919737735497,0.01024009249973826,0.11544622177882738,0.0530364675652923,529.1029040377189,-0.0001831237685495441,0.8666801944276954,0.12502869180806925,0.1496379698259722,0.004066970637452374,0.00011207888131230995,0.0,0.023637873638546428,0.007858019163475118,0.006914661238609053
275,0.5341437040678029,0.003310689374074985,0.7396004194175082,0.28116971625075715,0.0,0.309814453125,0.0,0.009868687701639508,0.010231599409096107,0.11536353484919125,0.05316652588923449,519.3944752812708,-1.3396433882857441e-05,0.8666333641621724,0.12540330614136852,0.14971668064721352,0.004057013570854947,0.00011338174874439886,0.0,0.02353651340532094,0.007862410751455029,0.00691140127980799
276,0.5348441488231503,0.003297896402596778,0.7360756039974768,0.28940018291776776,0.0,0.306884765625,0.0,0.00986533617679796,0.010221245544237804,0.11457035114758947,0.05300192569589862,523.6196428414,-3.895708063488871e-05,0.8665275205912125,0.12575328105607525,0.1495602371389848,0.004047023190090306,0.00011156638402802925,0.0,0.023353702079465882,0.007852930868338603,0.00691723096763586
277,0.5358583734726395,0.0031820495109033996,0.7316427404847986,0.29066863054438974,0.0,0.310546875,0.0,0.009871152441923922,0.01020738988150715,0.11444933872933559,0.05292681541619517,524.7524902489649,-6.630220381128286e-05,0.8664647911023022,0.12534005940038986,0.14975636167048212,0.0040856099101728915,0.00011328595334962091,0.0,0.023558334858246446,0.007863726172722484,0.006908454941411821
278,0.5367779269742569,0.0032108143412818094,0.7363178959812142,0.29416063711100027,0.0,0.311767578125,0.0,0.009868182082637837,0.010203139172423457,0.11441974408251694,0.052849020359936535,514.5502722568546,7.625308175025863e-06,0.8664174099081478,0.1252180248849581,0.15004034457233908,0.004098461048570198,0.00011165991533702503,0.0,0.023629828632960728,0.007875585379449056,0.006894032193617991
279,0.5363109837588615,0.0031865473664147454,0.7243978407357455,0.2923174153219442,0.0,0.3125,0.0,0.0098658781108131,0.01019369931179667,0.11439804759360718,0.05285978260726369,517.1502020359301,4.139437693191491e-06,0.8663572909880227,0.125099193365235,0.15029781955279192,0.004124634614508836,0.00011562192985811253,0.0,0.02373664998944904,0.00789084252730915,0.006883626357334256
280,0.5366219215280674,0.003219401977927773,0.7330482228415288,0.31385227014931094,0.0,0.314453125,0.0,0.009868745601862097,0.010188175500135163,0.11434834699996871,0.05272107122592541,518.1120966411762,-0.00014420642405285828,0.8663552297491481,0.12490555204133108,0.15016707545248126,0.004160002078677498,0.00011362830903367558,0.0,0.023773566041347956,0.007882698035126787,0.006888660568393551
281,0.5374341227258632,0.003185508374033124,0.7426866383764064,0.3090005632282407,0.0,0.31494140625,0.0,0.009872745158131847,0.010183544327922546,0.1145710896868665,0.05270190820065016,518.0796702876976,0.0005909707142334291,0.8663371967537254,0.12483761548915805,0.15025413802785886,0.004189521596115018,0.00011683959422126021,0.0,0.023844910347610018,0.007888813365136145,0.006885486730117179
282,0.5359904745674218,0.0031002655861524903,0.7350189410110951,0.3188493788255192,0.0,0.314697265625,0.0,0.009878577015522335,0.010180058711309881,0.11458501371778225,0.052580168009569925,515.9857759222098,5.8140560042949145e-05,0.866252649367965,0.12485493181518006,0.15048155436324173,0.004186657114223837,0.00011841817563305972,0.0,0.02387180511948487,0.007900695194997642,0.006875074583308398
283,0.5368541772334382,0.0031430970169938834,0.7360275054564919,0.3147775470935026,0.0,0.313720703125,0.0,0.009878192925478143,0.010176020955923428,0.11472998974157803,0.05255648083879445,512.9868599784207,7.898577759249768e-06,0.8662732462719109,0.12501557864357485,0.15007733287887814,0.004166796966497546,0.00010993559840375485,0.0,0.023643140117205367,0.007875090249866793,0.006890546364665837
284,0.5361378800201029,0.003163584591419701,0.7260468211240746,0.29329328099736063,0.0,0.3134765625,0.0,0.00987953053298838,0.01017805547867905,0.11470161655419095,0.05240062041966723,507.33026740311584,2.755376440008474e-05,0.8662244344828886,0.12502476647978467,0.1503191696253627,0.004176000439115599,0.00011544129240681969,0.0,0.023754676186615756,0.007890149931382887,0.0068809278899464865
285,0.5367333883499187,0.003211723925658551,0.7372619779785156,0.3043221760191419,0.0,0.3134765625,0.0,0.009883093551261261,0.010178431987672466,0.11539105988376697,0.05229555509707918,510.59959037851553,-3.213672169394956e-05,0.8662789421981071,0.12503289099305415,0.15011860640562882,0.004175863337218073,0.00011418807430690066,0.0,0.023700885528972516,0.007879622712472705,0.006889800037180206
286,0.5374590905170413,0.003183506443018008,0.7281292271721047,0.3157642403117091,0.0,0.311767578125,0.0,0.009878405202060014,0.010172419994656647,0.11523415958666465,0.05230375827030799,515.3729355601386,1.7185376118184476e-06,0.8662217838355661,0.12519572077379706,0.15028534873797728,0.00418045670162372,0.00011748863077827545,0.0,0.023713131511858207,0.007890395296511568,0.006883781895109828
287,0.5386046611745717,0.0032072193400885323,0.7285929086363317,0.3172436380534857,0.0,0.314697265625,0.0,0.009875966324125487,0.01017052161498833,0.11542797011036254,0.052006313424308406,509.7977960689319,5.335200069320723e-05,0.8662422278280976,0.12486777711018401,0.15048854534477157,0.00420045328656329,0.00011852054691615429,0.0,0.023907823489832492,0.007900845788557627,0.006874623862238639
288,0.5383441657364261,0.003257128084322434,0.7207376279005042,0.3094382317110587,0.0,0.31640625,0.0,0.009870175635183515,0.010160902116478942,0.11544160238648049,0.05187183620424712,511.96417847545024,-6.207455325369498e-05,0.8662122959362373,0.12463536306098327,0.15080930512888013,0.004220493731777826,0.00012413506615715784,0.0,0.02405609908227297,0.007919755056868063,0.006861474397744996
289,0.5381071904705891,0.0032803610197624762,0.7228880828183121,0.2999993328894324,0.0,0.31982421875,0.0,0.009870433457436411,0.010155500238028976,0.11546689412472728,0.05164998484141895,503.8576498230071,2.7366999160769447e-05,0.8661801993621387,0.12425555784289886,0.15073636640619933,0.004262923280225166,0.00012480020812883534,0.0,0.024242046333165644,0.007916939013142513,0.006865800605098482
290,0.5382048356291174,0.0033778398750892264,0.7327511481746862,0.2924444283402579,0.0,0.322021484375,0.0,0.009863452967853108,0.010154644593105874,0.11545174626453543,0.05155610892733911,504.04639269250885,-0.0004973746257416171,0.8662002966616754,0.12400943139865897,0.15067001333176494,0.004278179165124789,0.00012537437525575037,0.0,0.02432434680233233,0.007913929815199176,0.006869077380534203
291,0.536905972735702,0.00332889250413898,0.7424106326505762,0.2864353826026873,0.0,0.322265625,0.0,0.009861785628717791,0.010163844319880789,0.11547900647637652,0.05126214005420556,493.18329408323734,2.7061235813753162e-05,0.8661483103311356,0.12395114364423934,0.15069735397615286,0.00432303585867446,0.00012903496958288423,0.0,0.024403677906186527,0.00791869326481508,0.006870097481283137
292,0.5364234820485145,0.003303361926453044,0.7394601059607858,0.31615455583369745,0.0,0.321533203125,0.0,0.009863554976001767,0.01016715212770574,0.11538905963831575,0.0511425695752123,489.552107343169,3.292876063735851e-05,0.8662254524056038,0.12408633421971986,0.15033367236599654,0.004295189222123225,0.0001218913380701285,0.0,0.024269649336726942,0.007896679536355363,0.006884556851901769
293,0.5362639479168558,0.0033502631015228713,0.7339447011844671,0.29402290696640393,0.0,0.322021484375,0.0,0.009860168899756043,0.010164309584275787,0.11551680608650505,0.050952310947421114,491.96651358575997,-7.88014147888437e-05,0.8661753871682296,0.12406764768351417,0.15019857497358408,0.004318663725091359,0.00011925228019055313,0.0,0.02426017675129451,0.007888644402170346,0.00688963755973877
294,0.5359102904304531,0.0032952098051647486,0.7344178058401217,0.2970202476410862,0.0,0.3232421875,0.0,0.009851218551665365,0.010155979919061241,0.11566647158657256,0.05092967798277733,492.67265673700956,-3.205152468551427e-05,0.8661382674429151,0.12390613829602043,0.15015390541671964,0.004340329707631218,0.0001201911126165761,0.0,0.024281276237280956,0.007887587063206351,0.0068927288654814425
295,0.5362897898019486,0.0033104778614312744,0.7504823508143175,0.28447671348327047,0.0,0.321044921875,0.0,0.00985219435360511,0.010145044152880752,0.1156113551126964,0.05069652758924697,492.35803676464354,0.000741054014393987,0.8661939034118242,0.12417774384622124,0.15005488132052686,0.004330572221525712,0.00011692676861383684,0.0,0.02412267631161112,0.007880314149071017,0.006895754199242236
296,0.5359167696033611,0.003375267423901279,0.7557706861025915,0.28406738769145995,0.0,0.3193359375,0.0,0.009844789699559708,0.01014299096802603,0.11539352611062215,0.05038043039047655,493.5222494007823,-0.00027151156838392537,0.8661588481101739,0.12435085534662554,0.15016114114454565,0.0043245158487976235,0.00011864753894691636,0.0,0.024090067589173765,0.00788688093102835,0.0068915795587863255
297,0.5369046434510629,0.003287377288164065,0.7472229394163942,0.29137006514504166,0.0,0.3173828125,0.0,0.009845155395620047,0.010149108615142378,0.11489586067418732,0.050307283461316424,492.0781444080229,5.0652085220174114e-05,0.8661698820543231,0.12455394722861717,0.15005669548894113,0.004315262735442882,0.00011929975442677805,0.0,0.024013304929815866,0.007883007263051082,0.006897516105492598
298,0.536736501122933,0.003201121075856673,0.754977987452803,0.3005022595128718,0.0,0.318359375,0.0,0.009854175429721482,0.010153220562637334,0.11472087888362585,0.050273827004471375,493.13805803511116,-3.156526719725237e-05,0.8662423729701352,0.1244517278367689,0.15033330016629762,0.0043279366278986195,0.00011991198938221661,0.0,0.024101470513392786,0.00789561856034771,0.006883635100224933
299,0.5362109592031173,0.0031532738387074137,0.7529253289651994,0.2987258571996216,0.0,0.318115234375,0.0,0.009859285102336275,0.01016058341149266,0.11442802001884417,0.05004788482926278,489.0494120085958,5.5260879455775026e-05,0.8663152814326194,0.12448860883423288,0.15028622031442124,0.004307524345831466,0.0001151179972380074,0.0,0.024005062491481356,0.007890063575247692,0.006883858297566781
300,0.53558002790506,0.003114743722004147,0.7763320977059743,0.3076936845739635,0.0,0.31884765625,0.0,0.009859120116500414,0.010163361654637774,0.11400660114011839,0.04984274347658249,484.42701073380033,4.4379823491062595e-05,0.8663299025326352,0.12444362205652057,0.15013906857687287,0.004317542161178582,0.00011192410165070063,0.0,0.023983533603072496,0.007880212483873798,0.00688909433123724
